"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"6591","Robin James Backhaus","M",17,183,77,"United States","USA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Butterfly","Bronze"
"6666","Hamad Bader Jassim","M",NA,171,64,"Bahrain","BRN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Freestyle",NA
"6675","Stephen William ""Steve"" Badger","M",19,NA,NA,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Freestyle",NA
"6675","Stephen William ""Steve"" Badger","M",19,NA,NA,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 400 metres Freestyle",NA
"6675","Stephen William ""Steve"" Badger","M",19,NA,NA,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"6678","Concepcin Badillo Daz","F",26,171,62,"Spain","ESP","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 100 metres Breaststroke",NA
"6685","Cezar Alexandru Bdi","M",21,193,93,"Romania","ROU","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"6685","Cezar Alexandru Bdi","M",21,193,93,"Romania","ROU","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Individual Medley",NA
"6685","Cezar Alexandru Bdi","M",21,193,93,"Romania","ROU","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 400 metres Individual Medley",NA
"6686","Horaiu Nicusor Bdi","M",19,NA,NA,"Romania","ROU","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"6725","Pierre Baehr","M",18,183,77,"France","FRA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Backstroke",NA
"6725","Pierre Baehr","M",18,183,77,"France","FRA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Backstroke",NA
"6729","Baek Il-Ju","F",26,170,66,"South Korea","KOR","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Freestyle",NA
"6739","Baek Su-Yeon","F",21,173,61,"South Korea","KOR","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Breaststroke",NA
"6739","Baek Su-Yeon","F",25,173,61,"South Korea","KOR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Breaststroke",NA
"6758","Mara Virginia Bez Franco","F",16,171,70,"Paraguay","PAR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Backstroke",NA
"6769","Ali Ahmed Mustafa Bagdadi","M",25,NA,NA,"Egypt","EGY","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle",NA
"6769","Ali Ahmed Mustafa Bagdadi","M",25,NA,NA,"Egypt","EGY","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"6813","Loren Yamil Bahamonde Cabello","F",21,172,66,"Ecuador","ECU","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 50 metres Freestyle",NA
"6831","Ernst Friedrich Bahnmeyer","M",17,NA,NA,"Germany","GER","1906 Summer",1906,"Summer","Athina","Swimming","Swimming Men's One Mile Freestyle",NA
"6831","Ernst Friedrich Bahnmeyer","M",17,NA,NA,"Germany","GER","1906 Summer",1906,"Summer","Athina","Swimming","Swimming Men's 4 x 250 metres Freestyle Relay","Silver"
"6847","Bai Anqi","F",19,164,59,"China","CHN","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Backstroke",NA
"6861","Davide Baiardo","M",20,NA,NA,"Italy","ITA","1908 Summer",1908,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle",NA
"6861","Davide Baiardo","M",20,NA,NA,"Italy","ITA","1908 Summer",1908,"Summer","London","Swimming","Swimming Men's 400 metres Freestyle",NA
"6861","Davide Baiardo","M",24,NA,NA,"Italy","ITA","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 100 metres Freestyle",NA
"6861","Davide Baiardo","M",24,NA,NA,"Italy","ITA","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 400 metres Freestyle",NA
"6872","Adil Baig","M",25,177,66,"Pakistan","PAK","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle",NA
"6877","Andrew James Baildon","M",17,186,78,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 50 metres Freestyle",NA
"6877","Andrew James Baildon","M",17,186,78,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Freestyle",NA
"6877","Andrew James Baildon","M",17,186,78,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"6877","Andrew James Baildon","M",20,186,78,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Freestyle",NA
"6877","Andrew James Baildon","M",20,186,78,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"6877","Andrew James Baildon","M",20,186,78,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Butterfly",NA
"6902","Michael Bailey","M",24,186,77,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Freestyle",NA
"6902","Michael Bailey","M",24,186,77,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"6916","Charles Kennett Baillee","M",21,NA,NA,"Great Britain","GBR","1924 Summer",1924,"Summer","Paris","Swimming","Swimming Men's 100 metres Freestyle",NA
"6934","Angie Lee Bainbridge","F",18,181,67,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Gold"
"6934","Angie Lee Bainbridge","F",22,181,67,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Silver"
"6935","Beverly Ann Bainbridge (-Spargo)","F",16,NA,NA,"Australia","AUS","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Women's 100 metres Butterfly",NA
"6936","Dionne Estelle Bainbridge (-Coluccio)","F",18,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Freestyle",NA
"6936","Dionne Estelle Bainbridge (-Coluccio)","F",18,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 400 metres Freestyle",NA
"6936","Dionne Estelle Bainbridge (-Coluccio)","F",18,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"6947","Robert Stephen Baird","M",19,185,72,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Individual Medley",NA
"6950","Pamela Bairstow","F",18,170,65,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Backstroke",NA
"6950","Pamela Bairstow","F",18,170,65,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"6958","Sri Chand Bajaj","M",NA,NA,NA,"India","IND","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 100 metres Freestyle",NA
"6990","Olga Bakaldina","F",15,170,49,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Breaststroke",NA
"6990","Olga Bakaldina","F",15,170,49,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Breaststroke",NA
"6990","Olga Bakaldina","F",15,170,49,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"6991","Clara Monika Bakale","F",17,168,58,"Congo (Brazzaville)","CGO","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 50 metres Freestyle",NA
"6991","Clara Monika Bakale","F",21,168,58,"Congo (Brazzaville)","CGO","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Backstroke",NA
"6991","Clara Monika Bakale","F",25,168,58,"Congo (Brazzaville)","CGO","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 50 metres Freestyle",NA
"6992","Emile Rony Bakale","M",16,188,90,"Congo (Brazzaville)","CGO","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 50 metres Freestyle",NA
"6992","Emile Rony Bakale","M",20,188,90,"Congo (Brazzaville)","CGO","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle",NA
"6992","Emile Rony Bakale","M",24,188,90,"Congo (Brazzaville)","CGO","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 50 metres Freestyle",NA
"7001","Musa Bakare","M",21,NA,NA,"Nigeria","NGR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 50 metres Freestyle",NA
"7001","Musa Bakare","M",21,NA,NA,"Nigeria","NGR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Butterfly",NA
"7018","Joann Elaine Baker (-Anderson)","F",15,168,54,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 100 metres Breaststroke",NA
"7018","Joann Elaine Baker (-Anderson)","F",15,168,54,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 200 metres Breaststroke",NA
"7018","Joann Elaine Baker (-Anderson)","F",15,168,54,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 400 metres Individual Medley",NA
"7020","Kathleen Baker","F",19,173,68,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Backstroke","Silver"
"7020","Kathleen Baker","F",19,173,68,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"7037","Reginald Leslie ""Snowy"" Baker","M",24,178,NA,"Australasia","ANZ","1908 Summer",1908,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"7083","Mariya Valeryevna Baklakova","F",15,172,60,"Russia","RUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"7133","Dmitry Igorevich Balandin","M",21,195,85,"Kazakhstan","KAZ","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 100 metres Breaststroke",NA
"7133","Dmitry Igorevich Balandin","M",21,195,85,"Kazakhstan","KAZ","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Breaststroke","Gold"
"7134","Lev Nikolayevich Balandin","M",NA,NA,NA,"Soviet Union","URS","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 100 metres Freestyle",NA
"7134","Lev Nikolayevich Balandin","M",NA,NA,NA,"Soviet Union","URS","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"7134","Lev Nikolayevich Balandin","M",NA,NA,NA,"Soviet Union","URS","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 100 metres Freestyle",NA
"7157","Jlius Bal","M",22,NA,NA,"Czechoslovakia","TCH","1924 Summer",1924,"Summer","Paris","Swimming","Swimming Men's 100 metres Freestyle",NA
"7166","Zsofia Balazs","F",22,168,58,"Canada","CAN","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 10 kilometres Open Water",NA
"7178","Luis Gonzaga Balcells Auter","M",NA,NA,NA,"Spain","ESP","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 200 metres Breaststroke",NA
"7178","Luis Gonzaga Balcells Auter","M",NA,NA,NA,"Spain","ESP","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 400 metres Breaststroke",NA
"7179","Pedro Balcells Prats","M",18,180,83,"Spain","ESP","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Breaststroke",NA
"7179","Pedro Balcells Prats","M",18,180,83,"Spain","ESP","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Breaststroke",NA
"7179","Pedro Balcells Prats","M",18,180,83,"Spain","ESP","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"7179","Pedro Balcells Prats","M",22,180,83,"Spain","ESP","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 100 metres Breaststroke",NA
"7179","Pedro Balcells Prats","M",22,180,83,"Spain","ESP","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"7195","Kathleen Ann ""Kathy"" Bald","F",24,172,58,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"7215","Aleksandr Baldin","M",19,184,80,"Estonia","EST","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Breaststroke",NA
"7215","Aleksandr Baldin","M",19,184,80,"Estonia","EST","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Breaststroke",NA
"7238","Robert William ""Rob"" Bale","M",22,174,69,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"7251","Kirsty Balfour (-Kettles)","F",20,173,61,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Breaststroke",NA
"7251","Kirsty Balfour (-Kettles)","F",20,173,61,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"7251","Kirsty Balfour (-Kettles)","F",24,173,61,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Breaststroke",NA
"7251","Kirsty Balfour (-Kettles)","F",24,173,61,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Breaststroke",NA
"7268","Joachim Ludwig ""Jochen"" Balke","M",18,NA,NA,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 200 metres Breaststroke",NA
"7278","Catherine Northcutt ""Catie"" Ball (-Condon)","F",17,170,58,"United States","USA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Breaststroke",NA
"7278","Catherine Northcutt ""Catie"" Ball (-Condon)","F",17,170,58,"United States","USA","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"7282","Liam Patrick Ball","M",17,184,73,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Breaststroke",NA
"7282","Liam Patrick Ball","M",17,184,73,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Breaststroke",NA
"7282","Liam Patrick Ball","M",21,184,73,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Breaststroke",NA
"7282","Liam Patrick Ball","M",21,184,73,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Breaststroke",NA
"7296","Mria Balla-Lantos","F",19,170,57,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 100 metres Backstroke",NA
"7296","Mria Balla-Lantos","F",19,170,57,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"7296","Mria Balla-Lantos","F",23,170,57,"Hungary","HUN","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Backstroke",NA
"7296","Mria Balla-Lantos","F",23,170,57,"Hungary","HUN","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"7320","Mara Ballest Huguet","F",16,168,66,"Spain","ESP","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 100 metres Butterfly",NA
"7321","Jos Luis Ballester Rubert","M",19,176,70,"Spain","ESP","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Butterfly",NA
"7321","Jos Luis Ballester Rubert","M",19,176,70,"Spain","ESP","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Butterfly",NA
"7321","Jos Luis Ballester Rubert","M",19,176,70,"Spain","ESP","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"7321","Jos Luis Ballester Rubert","M",22,176,70,"Spain","ESP","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Butterfly",NA
"7321","Jos Luis Ballester Rubert","M",26,176,70,"Spain","ESP","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Butterfly",NA
"7325","Mara del Rosario Ballesteros","F",15,167,52,"Mexico","MEX","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Individual Medley",NA
"7325","Mara del Rosario Ballesteros","F",15,167,52,"Mexico","MEX","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 400 metres Individual Medley",NA
"7333","Berendina ""Bea"" Ballintijn (-Stenersen)","F",25,NA,NA,"Norway","NOR","1948 Summer",1948,"Summer","London","Swimming","Swimming Women's 100 metres Backstroke",NA
"7347","Coralie Balmy","F",21,180,67,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 400 metres Freestyle",NA
"7347","Coralie Balmy","F",21,180,67,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 800 metres Freestyle",NA
"7347","Coralie Balmy","F",21,180,67,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"7347","Coralie Balmy","F",25,180,67,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 400 metres Freestyle",NA
"7347","Coralie Balmy","F",25,180,67,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 800 metres Freestyle",NA
"7347","Coralie Balmy","F",25,180,67,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","Bronze"
"7347","Coralie Balmy","F",29,180,67,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Freestyle",NA
"7347","Coralie Balmy","F",29,180,67,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 400 metres Freestyle",NA
"7347","Coralie Balmy","F",29,180,67,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"7354","Gbor Balog","M",17,186,80,"Hungary","HUN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Backstroke",NA
"7354","Gbor Balog","M",21,186,80,"Hungary","HUN","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"7354","Gbor Balog","M",21,186,80,"Hungary","HUN","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 200 metres Backstroke",NA
"7354","Gbor Balog","M",25,186,80,"Hungary","HUN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 100 metres Backstroke",NA
"7354","Gbor Balog","M",25,186,80,"Hungary","HUN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
